"model","split","task_id","success","model_calls","total_tokens","trace_path","step_id","exit_code","structured_expectation_score","observation_only_raw_score","expectation_quality","action_safety_gate","expectation_safety_gate","shadow_decision","stderr_presence_mismatch","textual_error_contradiction","textual_output_missing","semantic_residual_score","expectation_gate_only_score","raw_full_residual_score","semantic_with_safety_score","structured_with_safety_score","no_expectation_score","full_residual_score","exit_code_mismatch","stdout_presence_mismatch"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-025","False","10","27132","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","9","123","0.5416666666666667","0.75","1.0","0.0","0.0","reason","1","0","0","0.7396738827228546","0.0","0.5416666666666667","0.7396738827228546","0.5416666666666667","0.75","0.5416666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-033","False","7","13176","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","1","0.5416666666666667","1.0","1.0","1.0","1.0","reason","1","0","0","0.6059382259845734","1.0","0.5416666666666667","1.0","1.0","1.0","1.0","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-033","False","7","13176","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","2","2","0.5416666666666667","1.0","1.0","0.0","1.0","reason","1","0","0","0.6238847970962524","1.0","0.5416666666666667","1.0","1.0","1.0","1.0","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-033","False","7","13176","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","3","2","0.5416666666666667","1.0","1.0","0.0","1.0","reason","1","0","0","0.6238847970962524","1.0","0.5416666666666667","1.0","1.0","1.0","1.0","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-033","False","7","13176","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","4","1","0.375","0.55","1.0","0.0","0.0","reason","0","0","0","0.8496446013450623","0.0","0.375","0.8496446013450623","0.375","0.55","0.375","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-033","False","7","13176","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","5","1","0.5416666666666667","1.0","1.0","1.0","1.0","reason","1","0","0","0.5248459577560425","1.0","0.5416666666666667","1.0","1.0","1.0","1.0","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-033","False","7","13176","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","6","1","0.5416666666666667","1.0","1.0","1.0","1.0","reason","1","0","0","0.6059382259845734","1.0","0.5416666666666667","1.0","1.0","1.0","1.0","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-040","False","7","12262","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","1","0.0","1.0","0.6555555555555556","0.0","1.0","reason","","0","0","0.28194761276245117","1.0","0.0","1.0","1.0","1.0","1.0","",""
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-040","False","7","12262","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","2","0","0.0","0.0","0.8166666666666668","0.0","0.0","fast_candidate","0","0","0","0.9299449697136879","0.0","0.0","0.9299449697136879","0.0","0.0","0.0","0",""
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-040","False","7","12262","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","3","1","0.65","1.0","0.8777777777777778","0.0","0.0","reason","1","0","0","0.28194761276245117","0.0","0.65","0.28194761276245117","0.65","1.0","0.65","1",""
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-040","False","7","12262","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","4","0","0.0","0.0","0.8166666666666668","0.0","0.0","fast_candidate","0","0","0","0.9299449697136879","0.0","0.0","0.9299449697136879","0.0","0.0","0.0","0",""
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-040","False","7","12262","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","5","0","0.0","0.0","0.8777777777777778","0.0","0.0","fast_candidate","0","0","0","0.9065380319952965","0.0","0.0","0.9065380319952965","0.0","0.0","0.0","0",""
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-040","False","7","12262","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","6","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.500420331954956","0.0","0.0","0.500420331954956","0.0","0.0","0.0","0",""
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","1","0.5416666666666667","0.75","0.9722222222222222","0.0","1.0","reason","1","0","0","0.741781622171402","1.0","0.5416666666666667","1.0","1.0","0.75","1.0","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","2","1","0.5416666666666667","0.75","1.0","0.0","1.0","reason","1","0","0","0.5989857316017151","1.0","0.5416666666666667","1.0","1.0","0.75","1.0","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","3","123","0.6666666666666667","1.0","1.0","0.0","1.0","reason","1","1","0","0.5099027752876282","1.0","0.6666666666666667","1.0","1.0","1.0","1.0","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","4","2","0.6666666666666667","1.0","1.0","0.0","0.0","reason","1","1","0","0.8901727348566055","0.0","0.6666666666666667","0.8901727348566055","0.6666666666666667","1.0","0.6666666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","5","123","0.6666666666666667","1.0","1.0","0.0","0.0","reason","1","1","0","0.5099027752876282","0.0","0.6666666666666667","0.5099027752876282","0.6666666666666667","1.0","0.6666666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","6","123","0.5416666666666667","0.75","1.0","0.0","0.0","reason","1","0","0","0.8900590986013412","0.0","0.5416666666666667","0.8900590986013412","0.5416666666666667","0.75","0.5416666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","7","123","0.375","0.55","1.0","0.0","0.0","reason","0","0","0","0.8037645369768143","0.0","0.375","0.8037645369768143","0.375","0.55","0.375","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","8","2","0.6666666666666667","1.0","1.0","0.0","0.0","reason","1","1","0","0.587533175945282","0.0","0.6666666666666667","0.587533175945282","0.6666666666666667","1.0","0.6666666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","9","2","0.6666666666666667","1.0","1.0","0.0","0.0","reason","1","1","0","0.587533175945282","0.0","0.6666666666666667","0.587533175945282","0.6666666666666667","1.0","0.6666666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","10","123","0.6666666666666667","1.0","1.0","0.0","0.0","reason","1","1","0","0.5099027752876282","0.0","0.6666666666666667","0.5099027752876282","0.6666666666666667","1.0","0.6666666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","11","2","0.6666666666666667","1.0","1.0","0.0","0.0","reason","1","1","0","0.5920638144016266","0.0","0.6666666666666667","0.5920638144016266","0.6666666666666667","1.0","0.6666666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-045","False","12","38857","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","12","123","0.6666666666666667","1.0","1.0","0.0","0.0","reason","1","1","0","0.5099027752876282","0.0","0.6666666666666667","0.5099027752876282","0.6666666666666667","1.0","0.6666666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-047","False","2","1748","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7783363312482834","0.0","0.0","0.7783363312482834","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-050","True","4","5235","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.36974620819091797","0.0","0.0","0.36974620819091797","0.0","0.0","0.0","","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-050","True","4","5235","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","2","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.36974620819091797","0.0","0.0","0.36974620819091797","0.0","0.0","0.0","","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs2-050","True","4","5235","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","3","0","0.5333333333333333","0.0","0.8888888888888888","0.0","1.0","reason","0","0","1","0.4640636444091797","1.0","0.5333333333333333","1.0","1.0","0.0","1.0","","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-009","True","5","6652","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8944444444444445","0.0","0.0","fast_candidate","0","0","0","0.7613458633422852","0.0","0.0","0.7613458633422852","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-009","True","5","6652","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.6295647025108337","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-009","True","5","6652","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","3","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.6184789538383484","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-009","True","5","6652","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","4","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.5866618752479553","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-012","False","7","13878","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","1","0.26666666666666666","0.75","0.75","0.0","1.0","reason","1","0","0","0.9097210615873337","1.0","0.26666666666666666","1.0","1.0","0.75","1.0","","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-012","False","7","13878","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","2","1","0.7083333333333335","0.75","1.0","0.0","1.0","reason","1","0","0","0.6057080030441284","1.0","0.7083333333333335","1.0","1.0","0.75","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-012","False","7","13878","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","3","2","0.7083333333333335","1.0","1.0","0.0","1.0","reason","1","0","0","0.5335387587547302","1.0","0.7083333333333335","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-012","False","7","13878","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","4","0","0.33333333333333337","0.45","1.0","0.0","1.0","reason","1","0","0","0.4524664282798767","1.0","0.33333333333333337","1.0","1.0","0.45","1.0","0","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-012","False","7","13878","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","5","0","0.0","0.0","0.9555555555555556","0.0","0.0","fast_candidate","0","0","0","0.9637559093534946","0.0","0.0","0.9637559093534946","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-012","False","7","13878","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","6","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8894363418221474","0.0","0.0","0.8894363418221474","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-018","True","5","7360","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","0","0.5333333333333333","0.0","0.8722222222222222","0.0","0.0","reason","0","0","1","0.6065912842750549","0.0","0.5333333333333333","0.6065912842750549","0.5333333333333333","0.0","0.5333333333333333","","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-018","True","5","7360","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","2","2","0.5333333333333333","1.0","0.8111111111111112","0.0","0.0","reason","1","0","0","0.745148628950119","0.0","0.5333333333333333","0.745148628950119","0.5333333333333333","1.0","0.5333333333333333","","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-018","True","5","7360","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","3","2","0.8000000000000002","1.0","0.8888888888888888","0.0","0.0","reason","1","0","1","0.6426184773445129","0.0","0.8000000000000002","0.6426184773445129","0.8000000000000002","1.0","0.8000000000000002","","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-018","True","5","7360","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","4","0","0.0","0.0","0.9833333333333334","0.0","0.0","fast_candidate","0","0","0","0.37576043605804443","0.0","0.0","0.37576043605804443","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-019","False","10","19715","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8055555555555555","0.0","0.0","fast_candidate","0","0","0","0.9006081447005272","0.0","0.0","0.9006081447005272","0.0","0.0","0.0","","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-019","False","10","19715","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.8533365726470947","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-019","False","10","19715","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","3","0","0.16666666666666669","0.0","0.7888888888888889","0.0","0.0","fast_candidate","0","0","0","0.6528615057468414","0.0","0.16666666666666669","0.6528615057468414","0.16666666666666669","0.0","0.16666666666666669","0","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-019","False","10","19715","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","4","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.7159833908081055","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-019","False","10","19715","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","5","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8429640233516693","0.0","0.0","0.8429640233516693","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-019","False","10","19715","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","6","0","0.0","0.0","0.9444444444444445","0.0","0.0","fast_candidate","0","0","0","0.4912726879119873","0.0","0.0","0.4912726879119873","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-019","False","10","19715","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","7","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.7159833908081055","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-019","False","10","19715","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","8","0","0.33333333333333337","0.0","0.9166666666666666","0.0","1.0","reason","0","0","1","0.9768368750810623","1.0","0.33333333333333337","1.0","1.0","0.0","1.0","0","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-019","False","10","19715","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","9","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.8533365726470947","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-034","False","2","1867","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.7312173545360565","0.0","0.0","0.7312173545360565","0.0","0.0","0.0","","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-037","False","2","1744","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.9888888888888889","0.0","0.0","fast_candidate","0","0","0","0.9258188530802727","0.0","0.0","0.9258188530802727","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-038","False","8","18634","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8463711589574814","0.0","0.0","0.8463711589574814","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-038","False","8","18634","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","2","123","0.8750000000000001","1.0","0.6666666666666666","0.0","1.0","reason","1","0","1","0.6889471113681793","1.0","0.8750000000000001","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-038","False","8","18634","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","3","123","0.8750000000000001","1.0","0.6666666666666666","0.0","1.0","reason","1","0","1","0.7341950833797455","1.0","0.8750000000000001","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-038","False","8","18634","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","4","2","0.0","1.0","0.3333333333333333","0.0","1.0","reason","","0","0","0.9392770677804947","1.0","0.0","1.0","1.0","1.0","1.0","",""
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-038","False","8","18634","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","5","0","0.0","0.0","0.9722222222222222","0.0","1.0","reason","0","0","0","0.7993399202823639","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_test","intercode-nl2bash-fs3-038","False","8","18634","results/phase1_5_shadow/full/llama3.1-8b/shadow_test/traces.jsonl","6","123","0.8750000000000001","1.0","0.6666666666666666","0.0","1.0","reason","1","0","1","0.696723222732544","1.0","0.8750000000000001","1.0","1.0","1.0","1.0","1","1"
